Area_name,STCOU,EDU010187F,EDU010187D,EDU010187N1,EDU010187N2,EDU010188F,EDU010188D,EDU010188N1,EDU010188N2,EDU010189F,EDU010189D,EDU010189N1,EDU010189N2,EDU010190F,EDU010190D,EDU010190N1,EDU010190N2,EDU010191F,EDU010191D,EDU010191N1,EDU010191N2,EDU010192F,EDU010192D,EDU010192N1,EDU010192N2,EDU010193F,EDU010193D,EDU010193N1,EDU010193N2,EDU010194F,EDU010194D,EDU010194N1,EDU010194N2,EDU010195F,EDU010195D,EDU010195N1,EDU010195N2,EDU010196F,EDU010196D,EDU010196N1,EDU010196N2
"Boyd, NE",31015,0,597,0,0,0,591,0,0,0,628,0,0,0,629,0,0,0,624,0,0,0,625,0,0,0,650,0,0,0,632,0,0,0,597,0,0,0,619,0,0
"Brown, NE",31017,0,756,0,0,0,734,0,0,0,717,0,0,0,713,0,0,0,714,0,0,0,724,0,0,0,716,0,0,0,698,0,0,0,691,0,0,0,689,0,0
"Buffalo, NE",31019,0,6462,0,0,0,6551,0,0,0,6725,0,0,0,6680,0,0,0,6761,0,0,0,6851,0,0,0,6899,0,0,0,7097,0,0,0,7217,0,0,0,7282,0,0
"Burt, NE",31021,0,1587,0,0,0,1586,0,0,0,1613,0,0,0,1636,0,0,0,1662,0,0,0,1677,0,0,0,1718,0,0,0,1703,0,0,0,1683,0,0,0,1708,0,0
"Butler, NE",31023,0,1181,0,0,0,1200,0,0,0,1217,0,0,0,1206,0,0,0,1222,0,0,0,1231,0,0,0,1270,0,0,0,1296,0,0,0,1308,0,0,0,1330,0,0
"Cass, NE",31025,0,3391,0,0,0,3348,0,0,0,3446,0,0,0,3455,0,0,0,3169,0,0,0,3523,0,0,0,3478,0,0,0,3456,0,0,0,3468,0,0,0,3534,0,0
"Cedar, NE",31027,0,1690,0,0,0,1690,0,0,0,1675,0,0,0,1654,0,0,0,1710,0,0,0,1762,0,0,0,1775,0,0,0,1811,0,0,0,1864,0,0,0,1881,0,0
"Chase, NE",31029,0,1012,0,0,0,988,0,0,0,964,0,0,0,993,0,0,0,983,0,0,0,987,0,0,0,1087,0,0,0,1065,0,0,0,1117,0,0,0,1117,0,0
"Cherry, NE",31031,0,1102,0,0,0,1085,0,0,0,1135,0,0,0,1092,0,0,0,1076,0,0,0,1084,0,0,0,1113,0,0,0,1147,0,0,0,1155,0,0,0,1162,0,0
"Cheyenne, NE",31033,0,1846,0,0,0,1926,0,0,0,1924,0,0,0,1929,0,0,0,1954,0,0,0,2102,0,0,0,2127,0,0,0,2106,0,0,0,2080,0,0,0,2054,0,0
"Clay, NE",31035,0,1604,0,0,0,1589,0,0,0,1567,0,0,0,1528,0,0,0,1482,0,0,0,1548,0,0,0,1572,0,0,0,1577,0,0,0,1592,0,0,0,1575,0,0
"Colfax, NE",31037,0,1781,0,0,0,1800,0,0,0,1793,0,0,0,1824,0,0,0,1849,0,0,0,1887,0,0,0,1955,0,0,0,2006,0,0,0,2110,0,0,0,2158,0,0
"Cuming, NE",31039,0,1692,0,0,0,1693,0,0,0,1687,0,0,0,1634,0,0,0,1610,0,0,0,1623,0,0,0,1633,0,0,0,1632,0,0,0,1628,0,0,0,1672,0,0
"Custer, NE",31041,0,2448,0,0,0,2410,0,0,0,2403,0,0,0,2394,0,0,0,2346,0,0,0,2433,0,0,0,2442,0,0,0,2486,0,0,0,2446,0,0,0,2389,0,0
"Dakota, NE",31043,0,3004,0,0,0,2977,0,0,0,2913,0,0,0,2890,0,0,0,2991,0,0,0,3103,0,0,0,3127,0,0,0,3235,0,0,0,3383,0,0,0,3442,0,0
"Dawes, NE",31045,0,1807,0,0,0,1811,0,0,0,1814,0,0,0,1776,0,0,0,1781,0,0,0,1716,0,0,0,1726,0,0,0,1706,0,0,0,1662,0,0,0,1616,0,0
"Dawson, NE",31047,0,4309,0,0,0,4299,0,0,0,4295,0,0,0,4272,0,0,0,4318,0,0,0,4640,0,0,0,4780,0,0,0,4921,0,0,0,4890,0,0,0,5070,0,0
"Deuel, NE",31049,0,463,0,0,0,475,0,0,0,483,0,0,0,472,0,0,0,449,0,0,0,452,0,0,0,442,0,0,0,442,0,0,0,463,0,0,0,554,0,0
"Dixon, NE",31051,0,1221,0,0,0,1211,0,0,0,1192,0,0,0,790,0,0,0,792,0,0,0,788,0,0,0,804,0,0,0,813,0,0,0,796,0,0,0,826,0,0
"Dodge, NE",31053,0,6267,0,0,0,6250,0,0,0,6256,0,0,0,6254,0,0,0,6213,0,0,0,6372,0,0,0,6327,0,0,0,6340,0,0,0,6361,0,0,0,6356,0,0
"Douglas, NE",31055,0,67870,0,0,0,68025,0,0,0,68190,0,0,0,68716,0,0,0,69811,0,0,0,71504,0,0,0,72324,0,0,0,73006,0,0,0,73393,0,0,0,74575,0,0
"Dundy, NE",31057,0,427,0,0,0,434,0,0,0,428,0,0,0,435,0,0,0,410,0,0,0,412,0,0,0,425,0,0,0,413,0,0,0,402,0,0,0,391,0,0
"Fillmore, NE",31059,0,1306,0,0,0,1330,0,0,0,1302,0,0,0,1360,0,0,0,1333,0,0,0,1379,0,0,0,1409,0,0,0,1400,0,0,0,1368,0,0,0,1379,0,0
"Franklin, NE",31061,0,618,0,0,0,600,0,0,0,603,0,0,0,576,0,0,0,587,0,0,0,584,0,0,0,594,0,0,0,580,0,0,0,574,0,0,0,574,0,0
"Frontier, NE",31063,0,597,0,0,0,614,0,0,0,626,0,0,0,614,0,0,0,646,0,0,0,664,0,0,0,652,0,0,0,684,0,0,0,709,0,0,0,729,0,0
"Furnas, NE",31065,0,1232,0,0,0,1242,0,0,0,1200,0,0,0,1154,0,0,0,1144,0,0,0,1207,0,0,0,1196,0,0,0,1339,0,0,0,1352,0,0,0,1357,0,0
"Gage, NE",31067,0,3166,0,0,0,3161,0,0,0,3124,0,0,0,3237,0,0,0,3288,0,0,0,3329,0,0,0,3421,0,0,0,3430,0,0,0,3392,0,0,0,3415,0,0
"Garden, NE",31069,0,462,0,0,0,436,0,0,0,440,0,0,0,409,0,0,0,432,0,0,0,463,0,0,0,460,0,0,0,422,0,0,0,475,0,0,0,458,0,0
"Garfield, NE",31071,0,432,0,0,0,440,0,0,0,442,0,0,0,435,0,0,0,434,0,0,0,426,0,0,0,417,0,0,0,424,0,0,0,425,0,0,0,417,0,0
"Gosper, NE",31073,0,226,0,0,0,225,0,0,0,215,0,0,0,224,0,0,0,221,0,0,0,237,0,0,0,239,0,0,0,246,0,0,0,257,0,0,0,228,0,0
"Grant, NE",31075,0,172,0,0,0,178,0,0,0,190,0,0,0,173,0,0,0,196,0,0,0,199,0,0,0,224,0,0,0,224,0,0,0,247,0,0,0,242,0,0
"Greeley, NE",31077,0,635,0,0,0,630,0,0,0,646,0,0,0,661,0,0,0,683,0,0,0,729,0,0,0,705,0,0,0,728,0,0,0,723,0,0,0,709,0,0
"Hall, NE",31079,0,9123,0,0,0,9214,0,0,0,9129,0,0,0,9121,0,0,0,9214,0,0,0,9295,0,0,0,9351,0,0,0,9404,0,0,0,9411,0,0,0,9459,0,0
"Hamilton, NE",31081,0,1673,0,0,0,1596,0,0,0,1622,0,0,0,1596,0,0,0,1633,0,0,0,1659,0,0,0,1658,0,0,0,1735,0,0,0,1685,0,0,0,1733,0,0
"Harlan, NE",31083,0,522,0,0,0,529,0,0,0,550,0,0,0,530,0,0,0,535,0,0,0,496,0,0,0,523,0,0,0,389,0,0,0,395,0,0,0,409,0,0
"Hayes, NE",31085,0,174,0,0,0,186,0,0,0,179,0,0,0,178,0,0,0,175,0,0,0,195,0,0,0,186,0,0,0,175,0,0,0,166,0,0,0,161,0,0
"Hitchcock, NE",31087,0,788,0,0,0,789,0,0,0,771,0,0,0,773,0,0,0,766,0,0,0,777,0,0,0,625,0,0,0,595,0,0,0,569,0,0,0,576,0,0
"Holt, NE",31089,0,2244,0,0,0,2220,0,0,0,2209,0,0,0,2226,0,0,0,2216,0,0,0,2255,0,0,0,2256,0,0,0,2345,0,0,0,2335,0,0,0,2312,0,0
"Hooker, NE",31091,0,225,0,0,0,238,0,0,0,232,0,0,0,251,0,0,0,244,0,0,0,249,0,0,0,247,0,0,0,241,0,0,0,247,0,0,0,233,0,0
"Howard, NE",31093,0,1540,0,0,0,1485,0,0,0,1469,0,0,0,1412,0,0,0,1439,0,0,0,1454,0,0,0,1454,0,0,0,1529,0,0,0,1531,0,0,0,1579,0,0
"Jefferson, NE",31095,0,1906,0,0,0,1947,0,0,0,1936,0,0,0,1968,0,0,0,1978,0,0,0,1992,0,0,0,1998,0,0,0,1993,0,0,0,2025,0,0,0,1981,0,0
"Johnson, NE",31097,0,879,0,0,0,904,0,0,0,916,0,0,0,938,0,0,0,963,0,0,0,949,0,0,0,1038,0,0,0,1031,0,0,0,1007,0,0,0,963,0,0
"Kearney, NE",31099,0,1296,0,0,0,1282,0,0,0,1270,0,0,0,1298,0,0,0,1301,0,0,0,1281,0,0,0,1329,0,0,0,1339,0,0,0,1336,0,0,0,1378,0,0
"Keith, NE",31101,0,1631,0,0,0,1647,0,0,0,1619,0,0,0,1677,0,0,0,1649,0,0,0,1665,0,0,0,1692,0,0,0,1706,0,0,0,1763,0,0,0,1602,0,0
"Keya Paha, NE",31103,0,214,0,0,0,219,0,0,0,213,0,0,0,204,0,0,0,206,0,0,0,186,0,0,0,187,0,0,0,189,0,0,0,178,0,0,0,175,0,0
"Kimball, NE",31105,0,832,0,0,0,739,0,0,0,737,0,0,0,678,0,0,0,687,0,0,0,721,0,0,0,711,0,0,0,765,0,0,0,743,0,0,0,760,0,0
"Knox, NE",31107,0,1984,0,0,0,1932,0,0,0,1952,0,0,0,1968,0,0,0,1915,0,0,0,1954,0,0,0,1983,0,0,0,2004,0,0,0,2061,0,0,0,2082,0,0
"Lancaster, NE",31109,0,29320,0,0,0,29790,0,0,0,30424,0,0,0,31266,0,0,0,31925,0,0,0,32864,0,0,0,33840,0,0,0,34207,0,0,0,34734,0,0,0,35030,0,0
"Lincoln, NE",31111,0,6094,0,0,0,6064,0,0,0,6069,0,0,0,6064,0,0,0,6049,0,0,0,6184,0,0,0,6170,0,0,0,6155,0,0,0,6233,0,0,0,6200,0,0
"Logan, NE",31113,0,212,0,0,0,212,0,0,0,226,0,0,0,219,0,0,0,235,0,0,0,216,0,0,0,232,0,0,0,206,0,0,0,204,0,0,0,210,0,0
"Loup, NE",31115,0,135,0,0,0,126,0,0,0,135,0,0,0,126,0,0,0,127,0,0,0,134,0,0,0,151,0,0,0,150,0,0,0,144,0,0,0,156,0,0
"McPherson, NE",31117,0,103,0,0,0,104,0,0,0,90,0,0,0,101,0,0,0,95,0,0,0,96,0,0,0,92,0,0,0,104,0,0,0,101,0,0,0,113,0,0
"Madison, NE",31119,0,5543,0,0,0,5611,0,0,0,5791,0,0,0,5925,0,0,0,6110,0,0,0,6322,0,0,0,6621,0,0,0,6673,0,0,0,6708,0,0,0,6677,0,0
"Merrick, NE",31121,0,1556,0,0,0,1528,0,0,0,1474,0,0,0,1475,0,0,0,1476,0,0,0,1557,0,0,0,1586,0,0,0,1559,0,0,0,1567,0,0,0,1600,0,0
"Morrill, NE",31123,0,1151,0,0,0,1132,0,0,0,1097,0,0,0,1093,0,0,0,1099,0,0,0,1116,0,0,0,1113,0,0,0,1144,0,0,0,1197,0,0,0,1158,0,0
"Nance, NE",31125,0,852,0,0,0,846,0,0,0,874,0,0,0,864,0,0,0,865,0,0,0,870,0,0,0,865,0,0,0,909,0,0,0,894,0,0,0,887,0,0
"Nemaha, NE",31127,0,1293,0,0,0,1325,0,0,0,1327,0,0,0,1344,0,0,0,1346,0,0,0,1360,0,0,0,1337,0,0,0,1364,0,0,0,1385,0,0,0,1407,0,0
"Nuckolls, NE",31129,0,1086,0,0,0,1042,0,0,0,1023,0,0,0,1015,0,0,0,933,0,0,0,954,0,0,0,968,0,0,0,934,0,0,0,942,0,0,0,937,0,0
"Otoe, NE",31131,0,2743,0,0,0,2705,0,0,0,2723,0,0,0,2681,0,0,0,2657,0,0,0,2651,0,0,0,2722,0,0,0,2724,0,0,0,2715,0,0,0,2740,0,0
"Pawnee, NE",31133,0,632,0,0,0,629,0,0,0,645,0,0,0,620,0,0,0,645,0,0,0,657,0,0,0,640,0,0,0,666,0,0,0,656,0,0,0,674,0,0
"Perkins, NE",31135,0,690,0,0,0,689,0,0,0,651,0,0,0,670,0,0,0,264,0,0,0,704,0,0,0,663,0,0,0,652,0,0,0,674,0,0,0,677,0,0
"Phelps, NE",31137,0,1862,0,0,0,1858,0,0,0,1851,0,0,0,1921,0,0,0,1960,0,0,0,1965,0,0,0,1988,0,0,0,1929,0,0,0,1954,0,0,0,2044,0,0
"Pierce, NE",31139,0,1273,0,0,0,1260,0,0,0,1301,0,0,0,1304,0,0,0,1382,0,0,0,1441,0,0,0,1480,0,0,0,1529,0,0,0,1542,0,0,0,1546,0,0
"Platte, NE",31141,0,4227,0,0,0,4386,0,0,0,4466,0,0,0,4459,0,0,0,4564,0,0,0,4698,0,0,0,4855,0,0,0,4930,0,0,0,4972,0,0,0,5015,0,0
"Polk, NE",31143,0,1103,0,0,0,1205,0,0,0,1218,0,0,0,1200,0,0,0,1217,0,0,0,1179,0,0,0,1140,0,0,0,1158,0,0,0,1219,0,0,0,1204,0,0
"Red Willow, NE",31145,0,2225,0,0,0,2253,0,0,0,2248,0,0,0,2238,0,0,0,2193,0,0,0,2213,0,0,0,2232,0,0,0,2218,0,0,0,2160,0,0,0,2230,0,0
"Richardson, NE",31147,0,1607,0,0,0,1557,0,0,0,1628,0,0,0,1605,0,0,0,1610,0,0,0,1684,0,0,0,1706,0,0,0,1754,0,0,0,1755,0,0,0,1743,0,0
"Rock, NE",31149,0,458,0,0,0,460,0,0,0,444,0,0,0,443,0,0,0,430,0,0,0,438,0,0,0,417,0,0,0,384,0,0,0,395,0,0,0,377,0,0
"Saline, NE",31151,0,2404,0,0,0,2418,0,0,0,2438,0,0,0,2453,0,0,0,2528,0,0,0,2513,0,0,0,2555,0,0,0,2603,0,0,0,2608,0,0,0,2691,0,0
"Sarpy, NE",31153,0,16533,0,0,0,16781,0,0,0,17106,0,0,0,17106,0,0,0,17340,0,0,0,17852,0,0,0,17266,0,0,0,17627,0,0,0,17878,0,0,0,18284,0,0
"Saunders, NE",31155,0,2846,0,0,0,2907,0,0,0,2906,0,0,0,2838,0,0,0,2921,0,0,0,2936,0,0,0,2918,0,0,0,2911,0,0,0,3054,0,0,0,3053,0,0
"Scotts Bluff, NE",31157,0,7507,0,0,0,7456,0,0,0,7278,0,0,0,7212,0,0,0,7272,0,0,0,7277,0,0,0,7323,0,0,0,7222,0,0,0,7107,0,0,0,7105,0,0
"Seward, NE",31159,0,2429,0,0,0,2477,0,0,0,2525,0,0,0,2598,0,0,0,2640,0,0,0,2719,0,0,0,2744,0,0,0,2852,0,0,0,2865,0,0,0,2909,0,0
"Sheridan, NE",31161,0,1536,0,0,0,1528,0,0,0,1520,0,0,0,1499,0,0,0,1489,0,0,0,1470,0,0,0,1501,0,0,0,1491,0,0,0,1423,0,0,0,1369,0,0
"Sherman, NE",31163,0,767,0,0,0,768,0,0,0,754,0,0,0,747,0,0,0,745,0,0,0,735,0,0,0,708,0,0,0,684,0,0,0,678,0,0,0,692,0,0
"Sioux, NE",31165,0,173,0,0,0,174,0,0,0,166,0,0,0,173,0,0,0,166,0,0,0,167,0,0,0,170,0,0,0,175,0,0,0,181,0,0,0,175,0,0
"Stanton, NE",31167,0,508,0,0,0,506,0,0,0,509,0,0,0,510,0,0,0,527,0,0,0,478,0,0,0,492,0,0,0,510,0,0,0,513,0,0,0,527,0,0
"Thayer, NE",31169,0,1183,0,0,0,1194,0,0,0,1184,0,0,0,1174,0,0,0,1214,0,0,0,1209,0,0,0,1205,0,0,0,1217,0,0,0,1200,0,0,0,1181,0,0
"Thomas, NE",31171,0,168,0,0,0,165,0,0,0,166,0,0,0,151,0,0,0,149,0,0,0,142,0,0,0,141,0,0,0,127,0,0,0,135,0,0,0,139,0,0
"Thurston, NE",31173,0,1346,0,0,0,1345,0,0,0,1379,0,0,0,1767,0,0,0,1761,0,0,0,1809,0,0,0,1940,0,0,0,1959,0,0,0,1961,0,0,0,2023,0,0
"Valley, NE",31175,0,874,0,0,0,832,0,0,0,826,0,0,0,800,0,0,0,775,0,0,0,790,0,0,0,778,0,0,0,781,0,0,0,805,0,0,0,800,0,0
"Washington, NE",31177,0,3135,0,0,0,3170,0,0,0,3166,0,0,0,3139,0,0,0,3153,0,0,0,3183,0,0,0,3216,0,0,0,3234,0,0,0,3317,0,0,0,3317,0,0
"Wayne, NE",31179,0,1610,0,0,0,1633,0,0,0,1689,0,0,0,1738,0,0,0,1749,0,0,0,1786,0,0,0,1793,0,0,0,1783,0,0,0,1772,0,0,0,1786,0,0
"Webster, NE",31181,0,756,0,0,0,755,0,0,0,773,0,0,0,758,0,0,0,733,0,0,0,730,0,0,0,767,0,0,0,743,0,0,0,784,0,0,0,785,0,0
"Wheeler, NE",31183,0,192,0,0,0,173,0,0,0,196,0,0,0,208,0,0,0,210,0,0,0,200,0,0,0,197,0,0,0,175,0,0,0,165,0,0,0,162,0,0
"York, NE",31185,0,2184,0,0,0,2216,0,0,0,2171,0,0,0,2162,0,0,0,2183,0,0,0,2191,0,0,0,2222,0,0,0,2266,0,0,0,2235,0,0,0,2275,0,0
NEVADA,32000,0,160964,0,0,0,168353,0,0,0,144809,0,0,0,186834,0,0,0,201316,0,0,0,212032,0,0,0,222974,0,0,0,235951,0,0,0,250910,0,0,0,265206,0,0
"Churchill, NV",32001,0,3033,0,0,0,3172,0,0,0,3314,0,0,0,3426,0,0,0,3600,0,0,0,3722,0,0,0,3889,0,0,0,4167,0,0,0,4350,0,0,0,4470,0,0
"Clark, NV",32003,0,95416,0,0,0,100027,0,0,0,105151,0,0,0,111460,0,0,0,121984,0,0,0,129233,0,0,0,136188,0,0,0,145327,0,0,0,156348,0,0,0,166788,0,0
"Douglas, NV",32005,0,4394,0,0,0,4622,0,0,0,4847,0,0,0,5114,0,0,0,5515,0,0,0,5833,0,0,0,6328,0,0,0,6697,0,0,0,7031,0,0,0,7090,0,0
"Elko, NV",32007,0,4794,0,0,0,5460,0,0,0,6346,0,0,0,7214,0,0,0,7811,0,0,0,8479,0,0,0,8840,0,0,0,9303,0,0,0,9647,0,0,0,10026,0,0
"Esmeralda, NV",32009,0,160,0,0,0,181,0,0,0,161,0,0,0,152,0,0,0,132,0,0,0,148,0,0,0,149,0,0,0,130,0,0,0,117,0,0,0,124,0,0
"Eureka, NV",32011,0,205,0,0,0,235,0,0,0,255,0,0,0,272,0,0,0,286,0,0,0,302,0,0,0,317,0,0,0,319,0,0,0,276,0,0,0,308,0,0
"Humboldt, NV",32013,0,2204,0,0,0,2433,0,0,0,2551,0,0,0,2785,0,0,0,2999,0,0,0,3184,0,0,0,3368,0,0,0,3453,0,0,0,3702,0,0,0,3845,0,0
"Lander, NV",32015,0,1033,0,0,0,1099,0,0,0,1336,0,0,0,1522,0,0,0,1536,0,0,0,1523,0,0,0,1560,0,0,0,1611,0,0,0,1523,0,0,0,1639,0,0
"Lincoln, NV",32017,0,874,0,0,0,915,0,0,0,972,0,0,0,1003,0,0,0,1055,0,0,0,1090,0,0,0,1097,0,0,0,1091,0,0,0,1128,0,0,0,1109,0,0
"Lyon, NV",32019,0,3351,0,0,0,3543,0,0,0,3706,0,0,0,3911,0,0,0,4119,0,0,0,4336,0,0,0,4538,0,0,0,4887,0,0,0,5134,0,0,0,5426,0,0
"Mineral, NV",32021,0,1171,0,0,0,1159,0,0,0,1150,0,0,0,1104,0,0,0,1119,0,0,0,1113,0,0,0,1174,0,0,0,1168,0,0,0,1192,0,0,0,1160,0,0
"Nye, NV",32023,0,2632,0,0,0,2878,0,0,0,3080,0,0,0,3275,0,0,0,3441,0,0,0,3519,0,0,0,3663,0,0,0,3918,0,0,0,4170,0,0,0,4528,0,0
"Pershing, NV",32027,0,709,0,0,0,758,0,0,0,770,0,0,0,780,0,0,0,796,0,0,0,822,0,0,0,862,0,0,0,896,0,0,0,886,0,0,0,967,0,0
"Storey, NV",32029,0,280,0,0,0,304,0,0,0,300,0,0,0,311,0,0,0,342,0,0,0,422,0,0,0,448,0,0,0,484,0,0,0,501,0,0,0,480,0,0
"Washoe, NV",32031,0,33712,0,0,0,34538,0,0,0,3518,0,0,0,36662,0,0,0,38466,0,0,0,40028,0,0,0,42061,0,0,0,43715,0,0,0,45752,0,0,0,47572,0,0
"White Pine, NV",32033,0,1428,0,0,0,1441,0,0,0,1593,0,0,0,1759,0,0,0,1764,0,0,0,1709,0,0,0,1717,0,0,0,1692,0,0,0,1784,0,0,0,1980,0,0
"Carson City city, NV",32510,0,5568,0,0,0,5588,0,0,0,5759,0,0,0,6084,0,0,0,6351,0,0,0,6569,0,0,0,6775,0,0,0,7093,0,0,0,7369,0,0,0,7694,0,0
NEW HAMPSHIRE,33000,0,153954,0,0,0,164118,0,0,0,166714,0,0,0,342421,0,0,0,344371,0,0,0,174575,0,0,0,181247,0,0,0,185360,0,0,0,189286,0,0,0,194171,0,0
"Belknap, NH",33001,0,7725,0,0,0,8665,0,0,0,8505,0,0,0,16974,0,0,0,16356,0,0,0,8353,0,0,0,8632,0,0,0,8804,0,0,0,8993,0,0,0,9096,0,0
"Carroll, NH",33003,0,6055,0,0,0,6423,0,0,0,7046,0,0,0,14526,0,0,0,15110,0,0,0,7867,0,0,0,8006,0,0,0,8137,0,0,0,8378,0,0,0,8644,0,0
"Cheshire, NH",33005,0,7781,0,0,0,7347,0,0,0,8539,0,0,0,20866,0,0,0,21090,0,0,0,8904,0,0,0,9062,0,0,0,9144,0,0,0,9130,0,0,0,9150,0,0
"Coos, NH",33007,0,4845,0,0,0,7427,0,0,0,4589,0,0,0,10744,0,0,0,10765,0,0,0,4551,0,0,0,4321,0,0,0,4302,0,0,0,4269,0,0,0,4291,0,0
"Grafton, NH",33009,0,11616,0,0,0,11641,0,0,0,13000,0,0,0,24446,0,0,0,24733,0,0,0,13762,0,0,0,13861,0,0,0,14150,0,0,0,14408,0,0,0,14612,0,0
"Hillsborough, NH",33011,0,52072,0,0,0,49535,0,0,0,55863,0,0,0,110567,0,0,0,113265,0,0,0,59116,0,0,0,60708,0,0,0,62186,0,0,0,63734,0,0,0,65572,0,0
"Merrimack, NH",33013,0,13681,0,0,0,15838,0,0,0,16203,0,0,0,33777,0,0,0,34159,0,0,0,17383,0,0,0,17809,0,0,0,17930,0,0,0,18058,0,0,0,18556,0,0
"Rockingham, NH",33015,0,28902,0,0,0,29198,0,0,0,30023,0,0,0,65316,0,0,0,63149,0,0,0,30858,0,0,0,34609,0,0,0,35781,0,0,0,36858,0,0,0,38151,0,0
"Strafford, NH",33017,0,13607,0,0,0,16063,0,0,0,14585,0,0,0,30240,0,0,0,31033,0,0,0,15364,0,0,0,15794,0,0,0,16226,0,0,0,16666,0,0,0,17087,0,0
"Sullivan, NH",33019,0,8014,0,0,0,11981,0,0,0,8361,0,0,0,14965,0,0,0,14711,0,0,0,8417,0,0,0,8445,0,0,0,8700,0,0,0,8792,0,0,0,9012,0,0
NEW JERSEY,34000,0,1107328,0,0,0,1097639,0,0,0,1080871,0,0,0,1076005,0,0,0,1088884,0,0,0,1109796,0,0,0,1130560,0,0,0,1151307,0,0,0,1173960,0,0,0,1195076,0,0
"Atlantic, NJ",34001,0,31025,0,0,0,31487,0,0,0,32001,0,0,0,32236,0,0,0,33540,0,0,0,34294,0,0,0,35667,0,0,0,36660,0,0,0,37380,0,0,0,38343,0,0
"Bergen, NJ",34003,0,102094,0,0,0,100694,0,0,0,97712,0,0,0,97414,0,0,0,98919,0,0,0,101210,0,0,0,103536,0,0,0,106150,0,0,0,108412,0,0,0,110463,0,0
"Burlington, NJ",34005,0,61537,0,0,0,61824,0,0,0,61089,0,0,0,60872,0,0,0,61133,0,0,0,61557,0,0,0,61644,0,0,0,62957,0,0,0,64426,0,0,0,65482,0,0
"Camden, NJ",34007,0,79839,0,0,0,78847,0,0,0,79665,0,0,0,80185,0,0,0,81683,0,0,0,82621,0,0,0,83775,0,0,0,84654,0,0,0,85730,0,0,0,87059,0,0
"Cape May, NJ",34009,0,12296,0,0,0,12569,0,0,0,12969,0,0,0,12843,0,0,0,13292,0,0,0,13668,0,0,0,13969,0,0,0,14472,0,0,0,14797,0,0,0,15113,0,0
"Cumberland, NJ",34011,0,25007,0,0,0,25041,0,0,0,24696,0,0,0,24258,0,0,0,23998,0,0,0,24228,0,0,0,24371,0,0,0,24583,0,0,0,24848,0,0,0,24800,0,0
"Essex, NJ",34013,0,124033,0,0,0,119326,0,0,0,116573,0,0,0,114420,0,0,0,115195,0,0,0,116465,0,0,0,117183,0,0,0,116824,0,0,0,117295,0,0,0,117665,0,0
"Gloucester, NJ",34015,0,36367,0,0,0,36678,0,0,0,37433,0,0,0,37618,0,0,0,38222,0,0,0,39816,0,0,0,40730,0,0,0,40925,0,0,0,41547,0,0,0,42254,0,0
"Hudson, NJ",34017,0,68286,0,0,0,67128,0,0,0,65496,0,0,0,65436,0,0,0,67116,0,0,0,69078,0,0,0,71035,0,0,0,72766,0,0,0,73598,0,0,0,75379,0,0
"Hunterdon, NJ",34019,0,16819,0,0,0,16069,0,0,0,16329,0,0,0,16308,0,0,0,16326,0,0,0,16733,0,0,0,17383,0,0,0,17940,0,0,0,18445,0,0,0,18892,0,0
"Mercer, NJ",34021,0,44052,0,0,0,43873,0,0,0,43528,0,0,0,43994,0,0,0,44479,0,0,0,45889,0,0,0,46660,0,0,0,47938,0,0,0,49597,0,0,0,50644,0,0
"Middlesex, NJ",34023,0,84485,0,0,0,84312,0,0,0,84373,0,0,0,84754,0,0,0,86793,0,0,0,88466,0,0,0,91009,0,0,0,91826,0,0,0,94072,0,0,0,95774,0,0
"Monmouth, NJ",34025,0,83013,0,0,0,82416,0,0,0,81488,0,0,0,81015,0,0,0,81610,0,0,0,83412,0,0,0,85297,0,0,0,88284,0,0,0,90061,0,0,0,91968,0,0
"Morris, NJ",34027,0,64197,0,0,0,62214,0,0,0,61270,0,0,0,59328,0,0,0,59059,0,0,0,59369,0,0,0,59885,0,0,0,61313,0,0,0,62840,0,0,0,64499,0,0
"Ocean, NJ",34029,0,60714,0,0,0,60753,0,0,0,60523,0,0,0,60703,0,0,0,60521,0,0,0,61986,0,0,0,62919,0,0,0,64442,0,0,0,65844,0,0,0,67076,0,0
"Passaic, NJ",34031,0,66139,0,0,0,64163,0,0,0,62411,0,0,0,61865,0,0,0,62712,0,0,0,63935,0,0,0,64985,0,0,0,65990,0,0,0,66894,0,0,0,68607,0,0
"Salem, NJ",34033,0,11978,0,0,0,12019,0,0,0,12013,0,0,0,11892,0,0,0,11674,0,0,0,11776,0,0,0,11902,0,0,0,12025,0,0,0,12085,0,0,0,11888,0,0
"Somerset, NJ",34035,0,30432,0,0,0,30374,0,0,0,30173,0,0,0,30112,0,0,0,30811,0,0,0,31715,0,0,0,32653,0,0,0,33481,0,0,0,35214,0,0,0,36592,0,0
"Sussex, NJ",34037,0,23973,0,0,0,28557,0,0,0,23142,0,0,0,23108,0,0,0,23390,0,0,0,23702,0,0,0,24071,0,0,0,24655,0,0,0,25261,0,0,0,25510,0,0
"Union, NJ",34039,0,66131,0,0,0,64518,0,0,0,63276,0,0,0,62995,0,0,0,63755,0,0,0,64753,0,0,0,66575,0,0,0,67828,0,0,0,69687,0,0,0,70744,0,0
"Warren, NJ",34041,0,14911,0,0,0,14777,0,0,0,14711,0,0,0,14649,0,0,0,14656,0,0,0,15123,0,0,0,15311,0,0,0,15594,0,0,0,15927,0,0,0,16324,0,0
